date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:56	10012/10012	---M--	200	added ('OK')	font/woff	date:Wed,%2016%20Aug%202017%2010:46:05%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.woff	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.woff	(from https://quanticalabs.com/CleanMate/Template/fonts/social/style.css)
18:13:57	30334/30334	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Aug%202017%2010:46:02%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.svg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.svg	(from https://quanticalabs.com/CleanMate/Template/fonts/social/style.css)
18:13:57	230638/230638	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:17%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x693/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x693/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:57	106841/106841	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x320/image_05.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x320/image_05.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:57	37498/37498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:03%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/260x260/image_01.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/260x260/image_01.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:57	33220/33220	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:05%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/260x260/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/260x260/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:58	36120/36120	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:06%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/260x260/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/260x260/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:58	26000/26000	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:18%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_01.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_01.png	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:58	37636/37636	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:01%20GMT	https://quanticalabs.com/CleanMate/Template/?page=team_karisma_taruda	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/index8b69.html	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:58	27027/27027	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:19%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_02.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_02.png	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:58	41920/41920	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:22%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_04.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_04.png	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:58	47399/47399	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:20%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_03.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_03.png	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:59	27145/27145	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:24%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_05.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_05.png	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:59	27072/27072	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:25%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_06.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_06.png	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:59	37589/37589	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:02%20GMT	https://quanticalabs.com/CleanMate/Template/?page=team_paige_morgan	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/index6d8f.html	(from https://quanticalabs.com/CleanMate/Template/?page=home_2)
18:13:59	116633/116633	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:25%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/640x480/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/640x480/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=about)
18:14:00	49941/49941	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:19%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_04.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_04.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=about)
18:14:00	68632/68632	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:20%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_05.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_05.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=about)
18:14:00	28043/28043	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:27%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_07.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_07.png	(from https://quanticalabs.com/CleanMate/Template/?page=about_2)
18:14:00	29736/29736	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:28%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_08.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_08.png	(from https://quanticalabs.com/CleanMate/Template/?page=about_2)
18:14:01	46002/46002	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:31%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_10.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_10.png	(from https://quanticalabs.com/CleanMate/Template/?page=about_2)
18:14:01	53562/53562	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:30%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_09.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_09.png	(from https://quanticalabs.com/CleanMate/Template/?page=about_2)
18:14:01	29608/29608	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:32%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_11.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_11.png	(from https://quanticalabs.com/CleanMate/Template/?page=about_2)
18:14:01	29594/29594	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:34%20GMT	https://quanticalabs.com/CleanMate/Template/images/logos/logo_12.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/logos/logo_12.png	(from https://quanticalabs.com/CleanMate/Template/?page=about_2)
18:14:02	43328/43328	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:23%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_07.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_07.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=services)
18:14:02	49241/49241	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:25%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_08.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_08.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=services)
18:14:02	80955/80955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:22%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_06.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_06.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=services)
18:14:02	47017/47017	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:26%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_09.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_09.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=services)
18:14:03	52386/52386	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:27%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_10.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_10.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=services)
18:14:03	67463/67463	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:03%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x320/image_16.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x320/image_16.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=service_house_cleaning)
18:14:03	46760/46760	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:14%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_01.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_01.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=projects)
18:14:03	80923/80923	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:16%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=projects)
18:14:04	45089/45089	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:17%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=projects)
18:14:04	45700/45700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:36%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_16.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_16.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_apartment_cleaning)
18:14:04	95859/95859	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:37%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x400/image_06.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x400/image_06.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_apartment_cleaning)
18:14:05	51147/51147	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:07%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/260x260/image_04.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/260x260/image_04.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=team)
18:14:05	62212/62212	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:09%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/260x260/image_05.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/260x260/image_05.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=team)
18:14:05	36316/36316	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:10%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/260x260/image_06.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/260x260/image_06.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=team)
18:14:05	11/11	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Aug%202022%2015:14:09%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x580/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x580/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=service_post_renovation)
18:14:06	11/11	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Aug%202022%2015:14:09%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x580/image_15.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x580/image_15.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=service_move_in_out)
18:14:06	101084/101084	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:02%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x320/image_15.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x320/image_15.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=service_move_in_out)
18:14:07	60893/60893	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:59%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x320/image_13.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x320/image_13.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=service_window_cleaning)
18:14:07	97477/97477	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:29%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x400/image_01.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x400/image_01.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_garden_maintenance)
18:14:07	66745/66745	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:35%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_15.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_15.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_move_in_out)
18:14:07	107277/107277	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:35%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x400/image_05.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x400/image_05.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_move_in_out)
18:14:08	132205/132205	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:34%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x400/image_04.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x400/image_04.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_house_cleaning)
18:14:08	50806/50806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:56%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x320/image_11.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x320/image_11.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_house_cleaning)
18:14:08	34533/34533	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:29%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/370x246/image_11.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/370x246/image_11.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_house_cleaning)
18:14:09	124722/124722	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:32%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x400/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x400/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=project_gutter_cleaning)
18:14:09	126126/126126	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:30%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/870x400/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/870x400/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:09	9788/9788	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:41%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/image_01.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/image_01.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:09	37608/37608	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:12%20GMT	https://quanticalabs.com/CleanMate/Template/?page=category&cat=house_cleaning	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/index337b.html	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:09	14063/14063	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:42%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:09	8285/8285	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:43%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:10	10676/10676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:44%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/image_04.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/image_04.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:10	9210/9210	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:45%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/image_05.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/image_05.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:10	37618/37618	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:13%20GMT	https://quanticalabs.com/CleanMate/Template/?page=category&cat=commercial_cleaning	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/index718a.html	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:10	6913/6913	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:46%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/image_06.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/image_06.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:10	37618/37618	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:14%20GMT	https://quanticalabs.com/CleanMate/Template/?page=category&cat=move_in_out_service	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/index6d1f.html	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:11	37610/37610	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:14%20GMT	https://quanticalabs.com/CleanMate/Template/?page=category&cat=window_cleaning	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/indexbe8c.html	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:11	64324/64324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:49:57%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x320/image_12.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x320/image_12.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog_small_image)
18:14:11	37610/37610	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:14%20GMT	https://quanticalabs.com/CleanMate/Template/?page=category&cat=post_renovation	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/index7c6e.html	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:11	37628/37628	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Aug%202022%2015:14:14%20GMT	https://quanticalabs.com/CleanMate/Template/?page=category&cat=green_spaces_maintenance	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/indexb300.html	(from https://quanticalabs.com/CleanMate/Template/?page=blog)
18:14:12	11/11	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Aug%202022%2015:14:15%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/image_08.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/image_08.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog_2_columns)
18:14:12	62426/62426	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:00%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x320/image_14.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x320/image_14.jpg	(from https://quanticalabs.com/CleanMate/Template/?page=blog_2_columns)
18:14:12	993/993	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:16:50%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/config.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/config.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:13	1472/1472	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:16:56%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_1.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_1.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:13	1885/1885	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:16:57%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_2.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_2.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:13	1068/1068	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:16:58%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_3.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_3.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:13	1925/1925	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:16:59%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_4.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_4.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:14	1517/1517	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:17:00%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_5.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_5.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:14	1452/1452	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:17:01%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_6.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_6.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:14	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:17:02%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_7.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_7.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:14	1456/1456	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:17:03%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_8.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_8.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:15	1072/1072	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:17:03%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_9.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_9.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:15	1046/1046	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:16:56%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/pattern_10.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/pattern_10.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
18:14:15	2088/2088	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2011:16:51%20GMT	https://quanticalabs.com/CleanMate/Template/style_selector/images/image_1.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/style_selector/images/image_1.png	(from https://quanticalabs.com/CleanMate/Template/style_selector/style_selector.css)
